Name;Station;Time(norwegian mean time);Snow depth
Svalbard Lufthavn;SN99840;16.05.1985;10
Svalbard Lufthavn;SN99840;17.05.1985;9
Svalbard Lufthavn;SN99840;18.05.1985;9
Svalbard Lufthavn;SN99840;19.05.1985;10
Svalbard Lufthavn;SN99840;20.05.1985;10
Svalbard Lufthavn;SN99840;21.05.1985;10
Svalbard Lufthavn;SN99840;22.05.1985;8
Svalbard Lufthavn;SN99840;23.05.1985;8
Svalbard Lufthavn;SN99840;24.05.1985;8
Svalbard Lufthavn;SN99840;25.05.1985;7
Svalbard Lufthavn;SN99840;26.05.1985;5
Svalbard Lufthavn;SN99840;27.05.1985;5
Svalbard Lufthavn;SN99840;28.05.1985;5
Svalbard Lufthavn;SN99840;29.05.1985;5
Svalbard Lufthavn;SN99840;30.05.1985;4
Svalbard Lufthavn;SN99840;31.05.1985;0
Svalbard Lufthavn;SN99840;01.06.1985;0
Svalbard Lufthavn;SN99840;02.06.1985;0
Svalbard Lufthavn;SN99840;03.06.1985;0
Svalbard Lufthavn;SN99840;04.06.1985;0
Svalbard Lufthavn;SN99840;05.06.1985;0
Svalbard Lufthavn;SN99840;06.06.1985;0
Svalbard Lufthavn;SN99840;07.06.1985;0
Svalbard Lufthavn;SN99840;08.06.1985;3
Svalbard Lufthavn;SN99840;09.06.1985;0
Svalbard Lufthavn;SN99840;10.06.1985;0
Svalbard Lufthavn;SN99840;11.06.1985;0
Svalbard Lufthavn;SN99840;12.06.1985;0
Svalbard Lufthavn;SN99840;13.06.1985;0
Svalbard Lufthavn;SN99840;14.06.1985;0
Svalbard Lufthavn;SN99840;15.06.1985;0
Svalbard Lufthavn;SN99840;16.06.1985;0
Svalbard Lufthavn;SN99840;17.06.1985;0
Svalbard Lufthavn;SN99840;18.06.1985;0
Svalbard Lufthavn;SN99840;19.06.1985;0
Svalbard Lufthavn;SN99840;20.06.1985;0
Svalbard Lufthavn;SN99840;21.06.1985;0
Svalbard Lufthavn;SN99840;22.06.1985;0
Svalbard Lufthavn;SN99840;23.06.1985;0
Svalbard Lufthavn;SN99840;24.06.1985;0
Svalbard Lufthavn;SN99840;25.06.1985;0
Svalbard Lufthavn;SN99840;26.06.1985;0
Svalbard Lufthavn;SN99840;27.06.1985;0
Svalbard Lufthavn;SN99840;28.06.1985;0
Svalbard Lufthavn;SN99840;29.06.1985;0
Svalbard Lufthavn;SN99840;30.06.1985;0
Svalbard Lufthavn;SN99840;01.07.1985;0
Svalbard Lufthavn;SN99840;02.07.1985;0
Svalbard Lufthavn;SN99840;03.07.1985;0
Svalbard Lufthavn;SN99840;04.07.1985;0
Svalbard Lufthavn;SN99840;05.07.1985;0
Svalbard Lufthavn;SN99840;06.07.1985;0
Svalbard Lufthavn;SN99840;07.07.1985;0
Svalbard Lufthavn;SN99840;08.07.1985;0
Svalbard Lufthavn;SN99840;09.07.1985;0
Svalbard Lufthavn;SN99840;10.07.1985;0
Svalbard Lufthavn;SN99840;11.07.1985;0
Svalbard Lufthavn;SN99840;12.07.1985;0
Svalbard Lufthavn;SN99840;13.07.1985;0
Svalbard Lufthavn;SN99840;14.07.1985;0
Svalbard Lufthavn;SN99840;15.07.1985;0
Svalbard Lufthavn;SN99840;16.07.1985;0
Svalbard Lufthavn;SN99840;17.07.1985;0
Svalbard Lufthavn;SN99840;18.07.1985;0
Svalbard Lufthavn;SN99840;19.07.1985;0
Svalbard Lufthavn;SN99840;20.07.1985;0
Svalbard Lufthavn;SN99840;21.07.1985;0
Svalbard Lufthavn;SN99840;22.07.1985;0
Svalbard Lufthavn;SN99840;23.07.1985;0
Svalbard Lufthavn;SN99840;24.07.1985;0
Svalbard Lufthavn;SN99840;25.07.1985;0
Svalbard Lufthavn;SN99840;26.07.1985;0
Svalbard Lufthavn;SN99840;27.07.1985;0
Svalbard Lufthavn;SN99840;28.07.1985;0
Svalbard Lufthavn;SN99840;29.07.1985;0
Svalbard Lufthavn;SN99840;30.07.1985;0
Svalbard Lufthavn;SN99840;31.07.1985;0
Svalbard Lufthavn;SN99840;01.08.1985;0
Svalbard Lufthavn;SN99840;02.08.1985;0
Svalbard Lufthavn;SN99840;03.08.1985;0
Svalbard Lufthavn;SN99840;04.08.1985;0
Svalbard Lufthavn;SN99840;05.08.1985;0
Svalbard Lufthavn;SN99840;06.08.1985;0
Svalbard Lufthavn;SN99840;07.08.1985;0
Svalbard Lufthavn;SN99840;08.08.1985;0
Svalbard Lufthavn;SN99840;09.08.1985;0
Svalbard Lufthavn;SN99840;10.08.1985;0
Svalbard Lufthavn;SN99840;11.08.1985;0
Svalbard Lufthavn;SN99840;12.08.1985;0
Svalbard Lufthavn;SN99840;13.08.1985;0
Svalbard Lufthavn;SN99840;14.08.1985;0
Svalbard Lufthavn;SN99840;15.08.1985;0
Svalbard Lufthavn;SN99840;16.08.1985;0
Svalbard Lufthavn;SN99840;17.08.1985;0
Svalbard Lufthavn;SN99840;18.08.1985;0
Svalbard Lufthavn;SN99840;19.08.1985;0
Svalbard Lufthavn;SN99840;20.08.1985;0
Svalbard Lufthavn;SN99840;21.08.1985;0
Svalbard Lufthavn;SN99840;22.08.1985;0
Svalbard Lufthavn;SN99840;23.08.1985;0
Svalbard Lufthavn;SN99840;24.08.1985;0
Svalbard Lufthavn;SN99840;25.08.1985;0
Svalbard Lufthavn;SN99840;26.08.1985;0
Svalbard Lufthavn;SN99840;27.08.1985;0
Svalbard Lufthavn;SN99840;28.08.1985;0
Svalbard Lufthavn;SN99840;29.08.1985;0
Svalbard Lufthavn;SN99840;30.08.1985;0
Svalbard Lufthavn;SN99840;31.08.1985;0
Svalbard Lufthavn;SN99840;01.09.1985;0
Svalbard Lufthavn;SN99840;02.09.1985;0
Svalbard Lufthavn;SN99840;03.09.1985;0
Svalbard Lufthavn;SN99840;04.09.1985;0
Svalbard Lufthavn;SN99840;05.09.1985;0
Svalbard Lufthavn;SN99840;06.09.1985;0
Svalbard Lufthavn;SN99840;07.09.1985;0
Svalbard Lufthavn;SN99840;08.09.1985;0
Svalbard Lufthavn;SN99840;09.09.1985;0
Svalbard Lufthavn;SN99840;10.09.1985;0
Svalbard Lufthavn;SN99840;11.09.1985;0
Svalbard Lufthavn;SN99840;12.09.1985;0
Svalbard Lufthavn;SN99840;13.09.1985;0
Svalbard Lufthavn;SN99840;14.09.1985;0
Svalbard Lufthavn;SN99840;15.09.1985;0
Svalbard Lufthavn;SN99840;16.09.1985;0
Svalbard Lufthavn;SN99840;17.09.1985;0
Svalbard Lufthavn;SN99840;18.09.1985;0
Svalbard Lufthavn;SN99840;19.09.1985;0
Svalbard Lufthavn;SN99840;20.09.1985;0
Svalbard Lufthavn;SN99840;21.09.1985;0
Svalbard Lufthavn;SN99840;22.09.1985;0
Svalbard Lufthavn;SN99840;23.09.1985;0
Svalbard Lufthavn;SN99840;24.09.1985;0
Svalbard Lufthavn;SN99840;25.09.1985;0
Svalbard Lufthavn;SN99840;26.09.1985;0
Svalbard Lufthavn;SN99840;27.09.1985;0
Svalbard Lufthavn;SN99840;28.09.1985;0
Svalbard Lufthavn;SN99840;29.09.1985;2
Svalbard Lufthavn;SN99840;30.09.1985;0
Svalbard Lufthavn;SN99840;01.10.1985;2
Svalbard Lufthavn;SN99840;02.10.1985;2
Svalbard Lufthavn;SN99840;03.10.1985;3
Svalbard Lufthavn;SN99840;04.10.1985;3
Svalbard Lufthavn;SN99840;05.10.1985;3
Svalbard Lufthavn;SN99840;06.10.1985;3
Svalbard Lufthavn;SN99840;07.10.1985;3
Svalbard Lufthavn;SN99840;08.10.1985;2
Svalbard Lufthavn;SN99840;09.10.1985;0
Svalbard Lufthavn;SN99840;10.10.1985;0
Svalbard Lufthavn;SN99840;11.10.1985;1
Svalbard Lufthavn;SN99840;12.10.1985;4
Svalbard Lufthavn;SN99840;13.10.1985;3
Svalbard Lufthavn;SN99840;14.10.1985;3
Svalbard Lufthavn;SN99840;15.10.1985;4
Svalbard Lufthavn;SN99840;16.10.1985;8
Svalbard Lufthavn;SN99840;17.10.1985;8
Svalbard Lufthavn;SN99840;18.10.1985;8
Svalbard Lufthavn;SN99840;19.10.1985;8
Svalbard Lufthavn;SN99840;20.10.1985;8
Svalbard Lufthavn;SN99840;21.10.1985;8
Svalbard Lufthavn;SN99840;22.10.1985;8
Svalbard Lufthavn;SN99840;23.10.1985;9
Svalbard Lufthavn;SN99840;24.10.1985;9
Svalbard Lufthavn;SN99840;25.10.1985;9
Svalbard Lufthavn;SN99840;26.10.1985;9
Svalbard Lufthavn;SN99840;27.10.1985;9
Svalbard Lufthavn;SN99840;28.10.1985;9
Svalbard Lufthavn;SN99840;29.10.1985;9
Svalbard Lufthavn;SN99840;30.10.1985;9
Svalbard Lufthavn;SN99840;31.10.1985;9
Svalbard Lufthavn;SN99840;01.11.1985;9
Svalbard Lufthavn;SN99840;02.11.1985;8
Svalbard Lufthavn;SN99840;03.11.1985;6
Svalbard Lufthavn;SN99840;04.11.1985;5
Svalbard Lufthavn;SN99840;05.11.1985;5
Svalbard Lufthavn;SN99840;06.11.1985;5
Svalbard Lufthavn;SN99840;07.11.1985;5
Svalbard Lufthavn;SN99840;08.11.1985;5
Svalbard Lufthavn;SN99840;09.11.1985;5
Svalbard Lufthavn;SN99840;10.11.1985;5
Svalbard Lufthavn;SN99840;11.11.1985;5
Svalbard Lufthavn;SN99840;12.11.1985;5
Svalbard Lufthavn;SN99840;13.11.1985;4
Svalbard Lufthavn;SN99840;14.11.1985;4
Svalbard Lufthavn;SN99840;15.11.1985;1
Svalbard Lufthavn;SN99840;16.11.1985;1
Svalbard Lufthavn;SN99840;17.11.1985;0
Svalbard Lufthavn;SN99840;18.11.1985;0
Svalbard Lufthavn;SN99840;19.11.1985;1
Svalbard Lufthavn;SN99840;20.11.1985;2
Svalbard Lufthavn;SN99840;21.11.1985;5
Svalbard Lufthavn;SN99840;22.11.1985;5
Svalbard Lufthavn;SN99840;23.11.1985;5
Svalbard Lufthavn;SN99840;24.11.1985;5
Svalbard Lufthavn;SN99840;25.11.1985;5
Svalbard Lufthavn;SN99840;26.11.1985;5
Svalbard Lufthavn;SN99840;27.11.1985;5
Svalbard Lufthavn;SN99840;28.11.1985;5
Svalbard Lufthavn;SN99840;29.11.1985;5
Svalbard Lufthavn;SN99840;30.11.1985;5
Svalbard Lufthavn;SN99840;01.12.1985;9
Svalbard Lufthavn;SN99840;02.12.1985;0
Svalbard Lufthavn;SN99840;03.12.1985;0
Svalbard Lufthavn;SN99840;04.12.1985;0
Svalbard Lufthavn;SN99840;05.12.1985;0
Svalbard Lufthavn;SN99840;06.12.1985;0
Svalbard Lufthavn;SN99840;07.12.1985;0
Svalbard Lufthavn;SN99840;08.12.1985;2
Svalbard Lufthavn;SN99840;09.12.1985;2
Svalbard Lufthavn;SN99840;10.12.1985;2
Svalbard Lufthavn;SN99840;11.12.1985;8
Svalbard Lufthavn;SN99840;12.12.1985;8
Svalbard Lufthavn;SN99840;13.12.1985;8
Svalbard Lufthavn;SN99840;14.12.1985;8
Svalbard Lufthavn;SN99840;15.12.1985;7
Svalbard Lufthavn;SN99840;16.12.1985;7
Svalbard Lufthavn;SN99840;17.12.1985;7
Svalbard Lufthavn;SN99840;18.12.1985;7
Svalbard Lufthavn;SN99840;19.12.1985;7
Svalbard Lufthavn;SN99840;20.12.1985;7
Svalbard Lufthavn;SN99840;21.12.1985;7
Svalbard Lufthavn;SN99840;22.12.1985;7
Svalbard Lufthavn;SN99840;23.12.1985;7
Svalbard Lufthavn;SN99840;24.12.1985;7
Svalbard Lufthavn;SN99840;25.12.1985;6
Svalbard Lufthavn;SN99840;26.12.1985;6
Svalbard Lufthavn;SN99840;27.12.1985;7
Svalbard Lufthavn;SN99840;28.12.1985;8
Svalbard Lufthavn;SN99840;29.12.1985;8
Svalbard Lufthavn;SN99840;30.12.1985;8
Svalbard Lufthavn;SN99840;31.12.1985;8
Svalbard Lufthavn;SN99840;01.01.1986;8
Svalbard Lufthavn;SN99840;02.01.1986;9
Svalbard Lufthavn;SN99840;03.01.1986;10
Svalbard Lufthavn;SN99840;04.01.1986;10
Svalbard Lufthavn;SN99840;05.01.1986;10
Svalbard Lufthavn;SN99840;06.01.1986;10
Svalbard Lufthavn;SN99840;07.01.1986;10
Svalbard Lufthavn;SN99840;08.01.1986;10
Svalbard Lufthavn;SN99840;09.01.1986;10
Svalbard Lufthavn;SN99840;10.01.1986;10
Svalbard Lufthavn;SN99840;11.01.1986;12
Svalbard Lufthavn;SN99840;12.01.1986;12
Svalbard Lufthavn;SN99840;13.01.1986;12
Svalbard Lufthavn;SN99840;14.01.1986;10
Svalbard Lufthavn;SN99840;15.01.1986;10
Svalbard Lufthavn;SN99840;16.01.1986;10
Svalbard Lufthavn;SN99840;17.01.1986;10
Svalbard Lufthavn;SN99840;18.01.1986;10
Svalbard Lufthavn;SN99840;19.01.1986;10
Svalbard Lufthavn;SN99840;20.01.1986;10
Svalbard Lufthavn;SN99840;21.01.1986;10
Svalbard Lufthavn;SN99840;22.01.1986;13
Svalbard Lufthavn;SN99840;23.01.1986;15
Svalbard Lufthavn;SN99840;24.01.1986;15
Svalbard Lufthavn;SN99840;25.01.1986;15
Svalbard Lufthavn;SN99840;26.01.1986;10
Svalbard Lufthavn;SN99840;27.01.1986;10
Svalbard Lufthavn;SN99840;28.01.1986;10
Svalbard Lufthavn;SN99840;29.01.1986;10
Svalbard Lufthavn;SN99840;30.01.1986;10
Svalbard Lufthavn;SN99840;31.01.1986;15
Svalbard Lufthavn;SN99840;01.02.1986;15
Svalbard Lufthavn;SN99840;02.02.1986;15
Svalbard Lufthavn;SN99840;03.02.1986;15
Svalbard Lufthavn;SN99840;04.02.1986;15
Svalbard Lufthavn;SN99840;05.02.1986;20
Svalbard Lufthavn;SN99840;06.02.1986;25
Svalbard Lufthavn;SN99840;07.02.1986;25
Svalbard Lufthavn;SN99840;08.02.1986;25
Svalbard Lufthavn;SN99840;09.02.1986;25
Svalbard Lufthavn;SN99840;10.02.1986;25
Svalbard Lufthavn;SN99840;11.02.1986;25
Svalbard Lufthavn;SN99840;12.02.1986;25
Svalbard Lufthavn;SN99840;13.02.1986;27
Svalbard Lufthavn;SN99840;14.02.1986;35
Svalbard Lufthavn;SN99840;15.02.1986;35
Svalbard Lufthavn;SN99840;16.02.1986;35
Svalbard Lufthavn;SN99840;17.02.1986;35
Svalbard Lufthavn;SN99840;18.02.1986;35
Svalbard Lufthavn;SN99840;19.02.1986;35
Svalbard Lufthavn;SN99840;20.02.1986;35
Svalbard Lufthavn;SN99840;21.02.1986;35
Svalbard Lufthavn;SN99840;22.02.1986;35
Svalbard Lufthavn;SN99840;23.02.1986;35
Svalbard Lufthavn;SN99840;24.02.1986;35
Svalbard Lufthavn;SN99840;25.02.1986;35
Svalbard Lufthavn;SN99840;26.02.1986;35
Svalbard Lufthavn;SN99840;27.02.1986;36
Svalbard Lufthavn;SN99840;28.02.1986;36
Svalbard Lufthavn;SN99840;01.03.1986;36
Svalbard Lufthavn;SN99840;02.03.1986;36
Svalbard Lufthavn;SN99840;03.03.1986;36
Svalbard Lufthavn;SN99840;04.03.1986;36
Svalbard Lufthavn;SN99840;05.03.1986;37
Svalbard Lufthavn;SN99840;06.03.1986;36
Svalbard Lufthavn;SN99840;07.03.1986;36
Svalbard Lufthavn;SN99840;08.03.1986;37
Svalbard Lufthavn;SN99840;09.03.1986;40
Svalbard Lufthavn;SN99840;10.03.1986;40
Svalbard Lufthavn;SN99840;11.03.1986;35
Svalbard Lufthavn;SN99840;12.03.1986;40
Svalbard Lufthavn;SN99840;13.03.1986;40
Svalbard Lufthavn;SN99840;14.03.1986;35
Svalbard Lufthavn;SN99840;15.03.1986;35
Svalbard Lufthavn;SN99840;16.03.1986;35
Svalbard Lufthavn;SN99840;17.03.1986;35
Svalbard Lufthavn;SN99840;18.03.1986;35
Svalbard Lufthavn;SN99840;19.03.1986;40
Svalbard Lufthavn;SN99840;20.03.1986;40
Svalbard Lufthavn;SN99840;21.03.1986;37
Svalbard Lufthavn;SN99840;22.03.1986;37
Svalbard Lufthavn;SN99840;23.03.1986;39
Svalbard Lufthavn;SN99840;24.03.1986;40
Svalbard Lufthavn;SN99840;25.03.1986;40
Svalbard Lufthavn;SN99840;26.03.1986;40
Svalbard Lufthavn;SN99840;27.03.1986;40
Svalbard Lufthavn;SN99840;28.03.1986;41
Svalbard Lufthavn;SN99840;29.03.1986;42
Svalbard Lufthavn;SN99840;30.03.1986;42
Svalbard Lufthavn;SN99840;31.03.1986;43
Svalbard Lufthavn;SN99840;01.04.1986;44
Svalbard Lufthavn;SN99840;02.04.1986;45
Svalbard Lufthavn;SN99840;03.04.1986;47
Svalbard Lufthavn;SN99840;04.04.1986;47
Svalbard Lufthavn;SN99840;05.04.1986;48
Svalbard Lufthavn;SN99840;06.04.1986;48
Svalbard Lufthavn;SN99840;07.04.1986;55
Svalbard Lufthavn;SN99840;08.04.1986;55
Svalbard Lufthavn;SN99840;09.04.1986;48
Svalbard Lufthavn;SN99840;10.04.1986;48
Svalbard Lufthavn;SN99840;11.04.1986;48
Svalbard Lufthavn;SN99840;12.04.1986;48
Svalbard Lufthavn;SN99840;13.04.1986;48
Svalbard Lufthavn;SN99840;14.04.1986;48
Svalbard Lufthavn;SN99840;15.04.1986;48
Svalbard Lufthavn;SN99840;16.04.1986;48
Svalbard Lufthavn;SN99840;17.04.1986;48
Svalbard Lufthavn;SN99840;18.04.1986;47
Svalbard Lufthavn;SN99840;19.04.1986;47
Svalbard Lufthavn;SN99840;20.04.1986;50
Svalbard Lufthavn;SN99840;21.04.1986;52
Svalbard Lufthavn;SN99840;22.04.1986;52
Svalbard Lufthavn;SN99840;23.04.1986;55
Svalbard Lufthavn;SN99840;24.04.1986;55
Svalbard Lufthavn;SN99840;25.04.1986;56
Svalbard Lufthavn;SN99840;26.04.1986;56
Svalbard Lufthavn;SN99840;27.04.1986;55
Svalbard Lufthavn;SN99840;28.04.1986;55
Svalbard Lufthavn;SN99840;29.04.1986;55
Svalbard Lufthavn;SN99840;30.04.1986;54
Svalbard Lufthavn;SN99840;01.05.1986;53
Svalbard Lufthavn;SN99840;02.05.1986;52
Svalbard Lufthavn;SN99840;03.05.1986;52
Svalbard Lufthavn;SN99840;04.05.1986;50
Svalbard Lufthavn;SN99840;05.05.1986;50
Svalbard Lufthavn;SN99840;06.05.1986;50
Svalbard Lufthavn;SN99840;07.05.1986;49
Svalbard Lufthavn;SN99840;08.05.1986;49
Svalbard Lufthavn;SN99840;09.05.1986;49
Svalbard Lufthavn;SN99840;10.05.1986;48
Svalbard Lufthavn;SN99840;11.05.1986;48
Svalbard Lufthavn;SN99840;12.05.1986;46
Svalbard Lufthavn;SN99840;13.05.1986;40
Svalbard Lufthavn;SN99840;14.05.1986;29
Svalbard Lufthavn;SN99840;15.05.1986;28
Svalbard Lufthavn;SN99840;16.05.1986;26
Svalbard Lufthavn;SN99840;17.05.1986;20
Svalbard Lufthavn;SN99840;18.05.1986;20
Svalbard Lufthavn;SN99840;19.05.1986;15
Svalbard Lufthavn;SN99840;20.05.1986;14
Svalbard Lufthavn;SN99840;21.05.1986;13
Svalbard Lufthavn;SN99840;22.05.1986;12
Svalbard Lufthavn;SN99840;23.05.1986;10
Svalbard Lufthavn;SN99840;24.05.1986;8
Svalbard Lufthavn;SN99840;25.05.1986;5
Svalbard Lufthavn;SN99840;26.05.1986;4
Svalbard Lufthavn;SN99840;27.05.1986;0
Svalbard Lufthavn;SN99840;28.05.1986;0
Svalbard Lufthavn;SN99840;29.05.1986;0
Svalbard Lufthavn;SN99840;30.05.1986;0
Svalbard Lufthavn;SN99840;31.05.1986;0
Svalbard Lufthavn;SN99840;01.06.1986;0
Svalbard Lufthavn;SN99840;02.06.1986;0
Svalbard Lufthavn;SN99840;03.06.1986;0
Svalbard Lufthavn;SN99840;04.06.1986;0
Svalbard Lufthavn;SN99840;05.06.1986;0
Svalbard Lufthavn;SN99840;06.06.1986;0
Svalbard Lufthavn;SN99840;07.06.1986;0
Svalbard Lufthavn;SN99840;08.06.1986;0
Svalbard Lufthavn;SN99840;09.06.1986;0
Svalbard Lufthavn;SN99840;10.06.1986;0
Svalbard Lufthavn;SN99840;11.06.1986;0
Svalbard Lufthavn;SN99840;12.06.1986;0
Svalbard Lufthavn;SN99840;13.06.1986;0
Svalbard Lufthavn;SN99840;14.06.1986;0
Svalbard Lufthavn;SN99840;15.06.1986;0
Svalbard Lufthavn;SN99840;16.06.1986;0
Svalbard Lufthavn;SN99840;17.06.1986;0
Svalbard Lufthavn;SN99840;18.06.1986;0
Svalbard Lufthavn;SN99840;19.06.1986;0
Svalbard Lufthavn;SN99840;20.06.1986;0
Svalbard Lufthavn;SN99840;21.06.1986;0
Svalbard Lufthavn;SN99840;22.06.1986;0
Svalbard Lufthavn;SN99840;23.06.1986;0
Svalbard Lufthavn;SN99840;24.06.1986;0
Svalbard Lufthavn;SN99840;25.06.1986;0
Svalbard Lufthavn;SN99840;26.06.1986;0
Svalbard Lufthavn;SN99840;27.06.1986;0
Svalbard Lufthavn;SN99840;28.06.1986;0
Svalbard Lufthavn;SN99840;29.06.1986;0
Svalbard Lufthavn;SN99840;30.06.1986;0
Svalbard Lufthavn;SN99840;01.07.1986;0
Svalbard Lufthavn;SN99840;02.07.1986;0
Svalbard Lufthavn;SN99840;03.07.1986;0
Svalbard Lufthavn;SN99840;04.07.1986;0
Svalbard Lufthavn;SN99840;05.07.1986;0
Svalbard Lufthavn;SN99840;06.07.1986;0
Svalbard Lufthavn;SN99840;07.07.1986;0
Svalbard Lufthavn;SN99840;08.07.1986;0
Svalbard Lufthavn;SN99840;09.07.1986;0
Svalbard Lufthavn;SN99840;10.07.1986;0
Svalbard Lufthavn;SN99840;11.07.1986;0
Svalbard Lufthavn;SN99840;12.07.1986;0
Svalbard Lufthavn;SN99840;13.07.1986;0
Svalbard Lufthavn;SN99840;14.07.1986;0
Svalbard Lufthavn;SN99840;15.07.1986;0
Svalbard Lufthavn;SN99840;16.07.1986;0
Svalbard Lufthavn;SN99840;17.07.1986;0
Svalbard Lufthavn;SN99840;18.07.1986;0
Svalbard Lufthavn;SN99840;19.07.1986;0
Svalbard Lufthavn;SN99840;20.07.1986;0
Svalbard Lufthavn;SN99840;21.07.1986;0
Svalbard Lufthavn;SN99840;22.07.1986;0
Svalbard Lufthavn;SN99840;23.07.1986;0
Svalbard Lufthavn;SN99840;24.07.1986;0
Svalbard Lufthavn;SN99840;25.07.1986;0
Svalbard Lufthavn;SN99840;26.07.1986;0
Svalbard Lufthavn;SN99840;27.07.1986;0
Svalbard Lufthavn;SN99840;28.07.1986;0
Svalbard Lufthavn;SN99840;29.07.1986;0
Svalbard Lufthavn;SN99840;30.07.1986;0
Svalbard Lufthavn;SN99840;31.07.1986;0
Svalbard Lufthavn;SN99840;01.08.1986;0
Svalbard Lufthavn;SN99840;02.08.1986;0
Svalbard Lufthavn;SN99840;03.08.1986;0
Svalbard Lufthavn;SN99840;04.08.1986;0
Svalbard Lufthavn;SN99840;05.08.1986;0
Svalbard Lufthavn;SN99840;06.08.1986;0
Svalbard Lufthavn;SN99840;07.08.1986;0
Svalbard Lufthavn;SN99840;08.08.1986;0
Svalbard Lufthavn;SN99840;09.08.1986;0
Svalbard Lufthavn;SN99840;10.08.1986;0
Svalbard Lufthavn;SN99840;11.08.1986;0
Svalbard Lufthavn;SN99840;12.08.1986;0
Svalbard Lufthavn;SN99840;13.08.1986;0
Svalbard Lufthavn;SN99840;14.08.1986;0
Svalbard Lufthavn;SN99840;15.08.1986;0
Svalbard Lufthavn;SN99840;16.08.1986;0
Svalbard Lufthavn;SN99840;17.08.1986;0
Svalbard Lufthavn;SN99840;18.08.1986;0
Svalbard Lufthavn;SN99840;19.08.1986;0
Svalbard Lufthavn;SN99840;20.08.1986;0
Svalbard Lufthavn;SN99840;21.08.1986;0
Svalbard Lufthavn;SN99840;22.08.1986;0
Svalbard Lufthavn;SN99840;23.08.1986;0
Svalbard Lufthavn;SN99840;24.08.1986;0
Svalbard Lufthavn;SN99840;25.08.1986;0
Svalbard Lufthavn;SN99840;26.08.1986;0
Svalbard Lufthavn;SN99840;27.08.1986;0
Svalbard Lufthavn;SN99840;28.08.1986;0
Svalbard Lufthavn;SN99840;29.08.1986;0
Svalbard Lufthavn;SN99840;30.08.1986;0
Svalbard Lufthavn;SN99840;31.08.1986;0
Svalbard Lufthavn;SN99840;01.09.1986;0
Svalbard Lufthavn;SN99840;02.09.1986;0
Svalbard Lufthavn;SN99840;03.09.1986;0
Svalbard Lufthavn;SN99840;04.09.1986;0
Svalbard Lufthavn;SN99840;05.09.1986;0
Svalbard Lufthavn;SN99840;06.09.1986;0
Svalbard Lufthavn;SN99840;07.09.1986;0
Svalbard Lufthavn;SN99840;08.09.1986;0
Svalbard Lufthavn;SN99840;09.09.1986;0
Svalbard Lufthavn;SN99840;10.09.1986;0
Svalbard Lufthavn;SN99840;11.09.1986;0
Svalbard Lufthavn;SN99840;12.09.1986;0
Svalbard Lufthavn;SN99840;13.09.1986;0
Svalbard Lufthavn;SN99840;14.09.1986;0
Svalbard Lufthavn;SN99840;15.09.1986;0
Svalbard Lufthavn;SN99840;16.09.1986;0
Svalbard Lufthavn;SN99840;17.09.1986;0
Svalbard Lufthavn;SN99840;18.09.1986;3
Svalbard Lufthavn;SN99840;19.09.1986;3
Svalbard Lufthavn;SN99840;20.09.1986;3
Svalbard Lufthavn;SN99840;21.09.1986;0
Svalbard Lufthavn;SN99840;22.09.1986;0
Svalbard Lufthavn;SN99840;23.09.1986;0
Svalbard Lufthavn;SN99840;24.09.1986;0
Svalbard Lufthavn;SN99840;25.09.1986;0
Svalbard Lufthavn;SN99840;26.09.1986;0
Svalbard Lufthavn;SN99840;27.09.1986;0
Svalbard Lufthavn;SN99840;28.09.1986;0
Svalbard Lufthavn;SN99840;29.09.1986;0
Svalbard Lufthavn;SN99840;30.09.1986;0
Svalbard Lufthavn;SN99840;01.10.1986;2
Svalbard Lufthavn;SN99840;02.10.1986;0
Svalbard Lufthavn;SN99840;03.10.1986;0
Svalbard Lufthavn;SN99840;04.10.1986;0
Svalbard Lufthavn;SN99840;05.10.1986;0
Svalbard Lufthavn;SN99840;06.10.1986;0
Svalbard Lufthavn;SN99840;07.10.1986;0
Svalbard Lufthavn;SN99840;08.10.1986;0
Svalbard Lufthavn;SN99840;09.10.1986;0
Svalbard Lufthavn;SN99840;10.10.1986;0
Svalbard Lufthavn;SN99840;11.10.1986;0
Svalbard Lufthavn;SN99840;12.10.1986;0
Svalbard Lufthavn;SN99840;13.10.1986;0
Svalbard Lufthavn;SN99840;14.10.1986;5
Svalbard Lufthavn;SN99840;15.10.1986;2
Svalbard Lufthavn;SN99840;16.10.1986;2
Svalbard Lufthavn;SN99840;17.10.1986;2
Svalbard Lufthavn;SN99840;18.10.1986;2
Svalbard Lufthavn;SN99840;19.10.1986;2
Svalbard Lufthavn;SN99840;20.10.1986;2
Svalbard Lufthavn;SN99840;21.10.1986;3
Svalbard Lufthavn;SN99840;22.10.1986;3
Svalbard Lufthavn;SN99840;23.10.1986;3
Svalbard Lufthavn;SN99840;24.10.1986;3
Svalbard Lufthavn;SN99840;25.10.1986;3
Svalbard Lufthavn;SN99840;26.10.1986;3
Svalbard Lufthavn;SN99840;27.10.1986;4
Svalbard Lufthavn;SN99840;28.10.1986;3
Svalbard Lufthavn;SN99840;29.10.1986;3
Svalbard Lufthavn;SN99840;30.10.1986;3
Svalbard Lufthavn;SN99840;31.10.1986;3
Svalbard Lufthavn;SN99840;01.11.1986;3
Svalbard Lufthavn;SN99840;02.11.1986;3
Svalbard Lufthavn;SN99840;03.11.1986;3
